code,title,section,table,source
DHYB7ZZ,"Other Radiation of Skin, Leg with None, Contact Radiation Approach (None)",D,DHY,tables
DHYB8ZZ,"Other Radiation of Skin, Leg with None, Hyperthermia Approach (None)",D,DHY,tables
DHYBFZZ,"Other Radiation of Skin, Leg with None, Plaque Radiation Approach (None)",D,DHY,tables
DHY5FZZ,"Other Radiation of Skin, Hand with None, Plaque Radiation Approach (None)",D,DHY,tables
DHYCFZZ,"Other Radiation of Skin, Foot with None, Plaque Radiation Approach (None)",D,DHY,tables
DM000ZZ,"Beam Radiation of Breast, Left with None, Photons <1 MeV Approach (None)",D,DM0,tables
DM001ZZ,"Beam Radiation of Breast, Left with None, Photons 1 - 10 MeV Approach (None)",D,DM0,tables
DM002ZZ,"Beam Radiation of Breast, Left with None, Photons >10 MeV Approach (None)",D,DM0,tables
DM004ZZ,"Beam Radiation of Breast, Left with None, Heavy Particles (Protons,Ions) Approach (None)",D,DM0,tables
DM005ZZ,"Beam Radiation of Breast, Left with None, Neutrons Approach (None)",D,DM0,tables
DM006ZZ,"Beam Radiation of Breast, Left with None, Neutron Capture Approach (None)",D,DM0,tables
DM010ZZ,"Beam Radiation of Breast, Right with None, Photons <1 MeV Approach (None)",D,DM0,tables
DM011ZZ,"Beam Radiation of Breast, Right with None, Photons 1 - 10 MeV Approach (None)",D,DM0,tables
DM012ZZ,"Beam Radiation of Breast, Right with None, Photons >10 MeV Approach (None)",D,DM0,tables
DM014ZZ,"Beam Radiation of Breast, Right with None, Heavy Particles (Protons,Ions) Approach (None)",D,DM0,tables
DM015ZZ,"Beam Radiation of Breast, Right with None, Neutrons Approach (None)",D,DM0,tables
DM016ZZ,"Beam Radiation of Breast, Right with None, Neutron Capture Approach (None)",D,DM0,tables
DM003Z0,"Beam Radiation of Breast, Left with None, Electrons Approach (Intraoperative)",D,DM0,tables
DM003ZZ,"Beam Radiation of Breast, Left with None, Electrons Approach (None)",D,DM0,tables
DM013Z0,"Beam Radiation of Breast, Right with None, Electrons Approach (Intraoperative)",D,DM0,tables
DM013ZZ,"Beam Radiation of Breast, Right with None, Electrons Approach (None)",D,DM0,tables
DM1097Z,"Brachytherapy of Breast, Left with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM1098Z,"Brachytherapy of Breast, Left with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM1099Z,"Brachytherapy of Breast, Left with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM109BZ,"Brachytherapy of Breast, Left with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM109CZ,"Brachytherapy of Breast, Left with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM109YZ,"Brachytherapy of Breast, Left with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM1197Z,"Brachytherapy of Breast, Right with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM1198Z,"Brachytherapy of Breast, Right with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM1199Z,"Brachytherapy of Breast, Right with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM119BZ,"Brachytherapy of Breast, Right with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM119CZ,"Brachytherapy of Breast, Right with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM119YZ,"Brachytherapy of Breast, Right with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DM1,tables
DM10B6Z,"Brachytherapy of Breast, Left with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM10B7Z,"Brachytherapy of Breast, Left with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM10B8Z,"Brachytherapy of Breast, Left with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM10B9Z,"Brachytherapy of Breast, Left with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM10BCZ,"Brachytherapy of Breast, Left with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM10BYZ,"Brachytherapy of Breast, Left with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM11B6Z,"Brachytherapy of Breast, Right with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM11B7Z,"Brachytherapy of Breast, Right with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM11B8Z,"Brachytherapy of Breast, Right with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM11B9Z,"Brachytherapy of Breast, Right with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM11BCZ,"Brachytherapy of Breast, Right with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM11BYZ,"Brachytherapy of Breast, Right with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM10BB1,"Brachytherapy of Breast, Left with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DM1,tables
DM10BBZ,"Brachytherapy of Breast, Left with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM11BB1,"Brachytherapy of Breast, Right with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (Unidirectional Source)",D,DM1,tables
DM11BBZ,"Brachytherapy of Breast, Right with Palladium 103 (Pd-103), Low Dose Rate (LDR) Approach (None)",D,DM1,tables
DM20DZZ,"Stereotactic Radiosurgery of Breast, Left with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DM2,tables
DM20HZZ,"Stereotactic Radiosurgery of Breast, Left with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DM2,tables
DM20JZZ,"Stereotactic Radiosurgery of Breast, Left with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DM2,tables
DM21DZZ,"Stereotactic Radiosurgery of Breast, Right with None, Stereotactic Other Photon Radiosurgery Approach (None)",D,DM2,tables
DM21HZZ,"Stereotactic Radiosurgery of Breast, Right with None, Stereotactic Particulate Radiosurgery Approach (None)",D,DM2,tables
DM21JZZ,"Stereotactic Radiosurgery of Breast, Right with None, Stereotactic Gamma Beam Radiosurgery Approach (None)",D,DM2,tables
DMY07ZZ,"Other Radiation of Breast, Left with None, Contact Radiation Approach (None)",D,DMY,tables
DMY08ZZ,"Other Radiation of Breast, Left with None, Hyperthermia Approach (None)",D,DMY,tables
DMY0FZZ,"Other Radiation of Breast, Left with None, Plaque Radiation Approach (None)",D,DMY,tables
DMY17ZZ,"Other Radiation of Breast, Right with None, Contact Radiation Approach (None)",D,DMY,tables
DMY18ZZ,"Other Radiation of Breast, Right with None, Hyperthermia Approach (None)",D,DMY,tables
DMY1FZZ,"Other Radiation of Breast, Right with None, Plaque Radiation Approach (None)",D,DMY,tables
DP000ZZ,"Beam Radiation of Skull with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP001ZZ,"Beam Radiation of Skull with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP002ZZ,"Beam Radiation of Skull with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP004ZZ,"Beam Radiation of Skull with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP005ZZ,"Beam Radiation of Skull with None, Neutrons Approach (None)",D,DP0,tables
DP006ZZ,"Beam Radiation of Skull with None, Neutron Capture Approach (None)",D,DP0,tables
DP020ZZ,"Beam Radiation of Maxilla with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP021ZZ,"Beam Radiation of Maxilla with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP022ZZ,"Beam Radiation of Maxilla with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP024ZZ,"Beam Radiation of Maxilla with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP025ZZ,"Beam Radiation of Maxilla with None, Neutrons Approach (None)",D,DP0,tables
DP026ZZ,"Beam Radiation of Maxilla with None, Neutron Capture Approach (None)",D,DP0,tables
DP030ZZ,"Beam Radiation of Mandible with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP031ZZ,"Beam Radiation of Mandible with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP032ZZ,"Beam Radiation of Mandible with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP034ZZ,"Beam Radiation of Mandible with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP035ZZ,"Beam Radiation of Mandible with None, Neutrons Approach (None)",D,DP0,tables
DP036ZZ,"Beam Radiation of Mandible with None, Neutron Capture Approach (None)",D,DP0,tables
DP040ZZ,"Beam Radiation of Sternum with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP041ZZ,"Beam Radiation of Sternum with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP042ZZ,"Beam Radiation of Sternum with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP044ZZ,"Beam Radiation of Sternum with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP045ZZ,"Beam Radiation of Sternum with None, Neutrons Approach (None)",D,DP0,tables
DP046ZZ,"Beam Radiation of Sternum with None, Neutron Capture Approach (None)",D,DP0,tables
DP050ZZ,"Beam Radiation of Rib(s) with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP051ZZ,"Beam Radiation of Rib(s) with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP052ZZ,"Beam Radiation of Rib(s) with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP054ZZ,"Beam Radiation of Rib(s) with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP055ZZ,"Beam Radiation of Rib(s) with None, Neutrons Approach (None)",D,DP0,tables
DP056ZZ,"Beam Radiation of Rib(s) with None, Neutron Capture Approach (None)",D,DP0,tables
DP060ZZ,"Beam Radiation of Humerus with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP061ZZ,"Beam Radiation of Humerus with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP062ZZ,"Beam Radiation of Humerus with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP064ZZ,"Beam Radiation of Humerus with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP065ZZ,"Beam Radiation of Humerus with None, Neutrons Approach (None)",D,DP0,tables
DP066ZZ,"Beam Radiation of Humerus with None, Neutron Capture Approach (None)",D,DP0,tables
DP070ZZ,"Beam Radiation of Radius/Ulna with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP071ZZ,"Beam Radiation of Radius/Ulna with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP072ZZ,"Beam Radiation of Radius/Ulna with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP074ZZ,"Beam Radiation of Radius/Ulna with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP075ZZ,"Beam Radiation of Radius/Ulna with None, Neutrons Approach (None)",D,DP0,tables
DP076ZZ,"Beam Radiation of Radius/Ulna with None, Neutron Capture Approach (None)",D,DP0,tables
DP080ZZ,"Beam Radiation of Pelvic Bones with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP081ZZ,"Beam Radiation of Pelvic Bones with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP082ZZ,"Beam Radiation of Pelvic Bones with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP084ZZ,"Beam Radiation of Pelvic Bones with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP085ZZ,"Beam Radiation of Pelvic Bones with None, Neutrons Approach (None)",D,DP0,tables
DP086ZZ,"Beam Radiation of Pelvic Bones with None, Neutron Capture Approach (None)",D,DP0,tables
DP090ZZ,"Beam Radiation of Femur with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP091ZZ,"Beam Radiation of Femur with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP092ZZ,"Beam Radiation of Femur with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP094ZZ,"Beam Radiation of Femur with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP095ZZ,"Beam Radiation of Femur with None, Neutrons Approach (None)",D,DP0,tables
DP096ZZ,"Beam Radiation of Femur with None, Neutron Capture Approach (None)",D,DP0,tables
DP0B0ZZ,"Beam Radiation of Tibia/Fibula with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP0B1ZZ,"Beam Radiation of Tibia/Fibula with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP0B2ZZ,"Beam Radiation of Tibia/Fibula with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP0B4ZZ,"Beam Radiation of Tibia/Fibula with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP0B5ZZ,"Beam Radiation of Tibia/Fibula with None, Neutrons Approach (None)",D,DP0,tables
DP0B6ZZ,"Beam Radiation of Tibia/Fibula with None, Neutron Capture Approach (None)",D,DP0,tables
DP0C0ZZ,"Beam Radiation of Other Bone with None, Photons <1 MeV Approach (None)",D,DP0,tables
DP0C1ZZ,"Beam Radiation of Other Bone with None, Photons 1 - 10 MeV Approach (None)",D,DP0,tables
DP0C2ZZ,"Beam Radiation of Other Bone with None, Photons >10 MeV Approach (None)",D,DP0,tables
DP0C4ZZ,"Beam Radiation of Other Bone with None, Heavy Particles (Protons,Ions) Approach (None)",D,DP0,tables
DP0C5ZZ,"Beam Radiation of Other Bone with None, Neutrons Approach (None)",D,DP0,tables
DP0C6ZZ,"Beam Radiation of Other Bone with None, Neutron Capture Approach (None)",D,DP0,tables
DP003Z0,"Beam Radiation of Skull with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP003ZZ,"Beam Radiation of Skull with None, Electrons Approach (None)",D,DP0,tables
DP023Z0,"Beam Radiation of Maxilla with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP023ZZ,"Beam Radiation of Maxilla with None, Electrons Approach (None)",D,DP0,tables
DP033Z0,"Beam Radiation of Mandible with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP033ZZ,"Beam Radiation of Mandible with None, Electrons Approach (None)",D,DP0,tables
DP043Z0,"Beam Radiation of Sternum with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP043ZZ,"Beam Radiation of Sternum with None, Electrons Approach (None)",D,DP0,tables
DP053Z0,"Beam Radiation of Rib(s) with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP053ZZ,"Beam Radiation of Rib(s) with None, Electrons Approach (None)",D,DP0,tables
DP063Z0,"Beam Radiation of Humerus with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP063ZZ,"Beam Radiation of Humerus with None, Electrons Approach (None)",D,DP0,tables
DP073Z0,"Beam Radiation of Radius/Ulna with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP073ZZ,"Beam Radiation of Radius/Ulna with None, Electrons Approach (None)",D,DP0,tables
DP083Z0,"Beam Radiation of Pelvic Bones with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP083ZZ,"Beam Radiation of Pelvic Bones with None, Electrons Approach (None)",D,DP0,tables
DP093Z0,"Beam Radiation of Femur with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP093ZZ,"Beam Radiation of Femur with None, Electrons Approach (None)",D,DP0,tables
DP0B3Z0,"Beam Radiation of Tibia/Fibula with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP0B3ZZ,"Beam Radiation of Tibia/Fibula with None, Electrons Approach (None)",D,DP0,tables
DP0C3Z0,"Beam Radiation of Other Bone with None, Electrons Approach (Intraoperative)",D,DP0,tables
DP0C3ZZ,"Beam Radiation of Other Bone with None, Electrons Approach (None)",D,DP0,tables
DPY07ZZ,"Other Radiation of Skull with None, Contact Radiation Approach (None)",D,DPY,tables
DPY08ZZ,"Other Radiation of Skull with None, Hyperthermia Approach (None)",D,DPY,tables
DPY0FZZ,"Other Radiation of Skull with None, Plaque Radiation Approach (None)",D,DPY,tables
DPY27ZZ,"Other Radiation of Maxilla with None, Contact Radiation Approach (None)",D,DPY,tables
DPY28ZZ,"Other Radiation of Maxilla with None, Hyperthermia Approach (None)",D,DPY,tables
DPY2FZZ,"Other Radiation of Maxilla with None, Plaque Radiation Approach (None)",D,DPY,tables
DPY37ZZ,"Other Radiation of Mandible with None, Contact Radiation Approach (None)",D,DPY,tables
DPY38ZZ,"Other Radiation of Mandible with None, Hyperthermia Approach (None)",D,DPY,tables
DPY3FZZ,"Other Radiation of Mandible with None, Plaque Radiation Approach (None)",D,DPY,tables
DPY47ZZ,"Other Radiation of Sternum with None, Contact Radiation Approach (None)",D,DPY,tables
DPY48ZZ,"Other Radiation of Sternum with None, Hyperthermia Approach (None)",D,DPY,tables
DPY4FZZ,"Other Radiation of Sternum with None, Plaque Radiation Approach (None)",D,DPY,tables
DPY57ZZ,"Other Radiation of Rib(s) with None, Contact Radiation Approach (None)",D,DPY,tables
DPY58ZZ,"Other Radiation of Rib(s) with None, Hyperthermia Approach (None)",D,DPY,tables
DPY5FZZ,"Other Radiation of Rib(s) with None, Plaque Radiation Approach (None)",D,DPY,tables
DPY67ZZ,"Other Radiation of Humerus with None, Contact Radiation Approach (None)",D,DPY,tables
DPY68ZZ,"Other Radiation of Humerus with None, Hyperthermia Approach (None)",D,DPY,tables
DPY6FZZ,"Other Radiation of Humerus with None, Plaque Radiation Approach (None)",D,DPY,tables
DPY77ZZ,"Other Radiation of Radius/Ulna with None, Contact Radiation Approach (None)",D,DPY,tables
DPY78ZZ,"Other Radiation of Radius/Ulna with None, Hyperthermia Approach (None)",D,DPY,tables
DPY7FZZ,"Other Radiation of Radius/Ulna with None, Plaque Radiation Approach (None)",D,DPY,tables
DPY87ZZ,"Other Radiation of Pelvic Bones with None, Contact Radiation Approach (None)",D,DPY,tables
DPY88ZZ,"Other Radiation of Pelvic Bones with None, Hyperthermia Approach (None)",D,DPY,tables
DPY8FZZ,"Other Radiation of Pelvic Bones with None, Plaque Radiation Approach (None)",D,DPY,tables
DPY97ZZ,"Other Radiation of Femur with None, Contact Radiation Approach (None)",D,DPY,tables
DPY98ZZ,"Other Radiation of Femur with None, Hyperthermia Approach (None)",D,DPY,tables
DPY9FZZ,"Other Radiation of Femur with None, Plaque Radiation Approach (None)",D,DPY,tables
DPYB7ZZ,"Other Radiation of Tibia/Fibula with None, Contact Radiation Approach (None)",D,DPY,tables
DPYB8ZZ,"Other Radiation of Tibia/Fibula with None, Hyperthermia Approach (None)",D,DPY,tables
DPYBFZZ,"Other Radiation of Tibia/Fibula with None, Plaque Radiation Approach (None)",D,DPY,tables
DPYC7ZZ,"Other Radiation of Other Bone with None, Contact Radiation Approach (None)",D,DPY,tables
DPYC8ZZ,"Other Radiation of Other Bone with None, Hyperthermia Approach (None)",D,DPY,tables
DPYCFZZ,"Other Radiation of Other Bone with None, Plaque Radiation Approach (None)",D,DPY,tables
DT000ZZ,"Beam Radiation of Kidney with None, Photons <1 MeV Approach (None)",D,DT0,tables
DT001ZZ,"Beam Radiation of Kidney with None, Photons 1 - 10 MeV Approach (None)",D,DT0,tables
DT002ZZ,"Beam Radiation of Kidney with None, Photons >10 MeV Approach (None)",D,DT0,tables
DT004ZZ,"Beam Radiation of Kidney with None, Heavy Particles (Protons,Ions) Approach (None)",D,DT0,tables
DT005ZZ,"Beam Radiation of Kidney with None, Neutrons Approach (None)",D,DT0,tables
DT006ZZ,"Beam Radiation of Kidney with None, Neutron Capture Approach (None)",D,DT0,tables
DT010ZZ,"Beam Radiation of Ureter with None, Photons <1 MeV Approach (None)",D,DT0,tables
DT011ZZ,"Beam Radiation of Ureter with None, Photons 1 - 10 MeV Approach (None)",D,DT0,tables
DT012ZZ,"Beam Radiation of Ureter with None, Photons >10 MeV Approach (None)",D,DT0,tables
DT014ZZ,"Beam Radiation of Ureter with None, Heavy Particles (Protons,Ions) Approach (None)",D,DT0,tables
DT015ZZ,"Beam Radiation of Ureter with None, Neutrons Approach (None)",D,DT0,tables
DT016ZZ,"Beam Radiation of Ureter with None, Neutron Capture Approach (None)",D,DT0,tables
DT020ZZ,"Beam Radiation of Bladder with None, Photons <1 MeV Approach (None)",D,DT0,tables
DT021ZZ,"Beam Radiation of Bladder with None, Photons 1 - 10 MeV Approach (None)",D,DT0,tables
DT022ZZ,"Beam Radiation of Bladder with None, Photons >10 MeV Approach (None)",D,DT0,tables
DT024ZZ,"Beam Radiation of Bladder with None, Heavy Particles (Protons,Ions) Approach (None)",D,DT0,tables
DT025ZZ,"Beam Radiation of Bladder with None, Neutrons Approach (None)",D,DT0,tables
DT026ZZ,"Beam Radiation of Bladder with None, Neutron Capture Approach (None)",D,DT0,tables
DT030ZZ,"Beam Radiation of Urethra with None, Photons <1 MeV Approach (None)",D,DT0,tables
DT031ZZ,"Beam Radiation of Urethra with None, Photons 1 - 10 MeV Approach (None)",D,DT0,tables
DT032ZZ,"Beam Radiation of Urethra with None, Photons >10 MeV Approach (None)",D,DT0,tables
DT034ZZ,"Beam Radiation of Urethra with None, Heavy Particles (Protons,Ions) Approach (None)",D,DT0,tables
DT035ZZ,"Beam Radiation of Urethra with None, Neutrons Approach (None)",D,DT0,tables
DT036ZZ,"Beam Radiation of Urethra with None, Neutron Capture Approach (None)",D,DT0,tables
DT003Z0,"Beam Radiation of Kidney with None, Electrons Approach (Intraoperative)",D,DT0,tables
DT003ZZ,"Beam Radiation of Kidney with None, Electrons Approach (None)",D,DT0,tables
DT013Z0,"Beam Radiation of Ureter with None, Electrons Approach (Intraoperative)",D,DT0,tables
DT013ZZ,"Beam Radiation of Ureter with None, Electrons Approach (None)",D,DT0,tables
DT023Z0,"Beam Radiation of Bladder with None, Electrons Approach (Intraoperative)",D,DT0,tables
DT023ZZ,"Beam Radiation of Bladder with None, Electrons Approach (None)",D,DT0,tables
DT033Z0,"Beam Radiation of Urethra with None, Electrons Approach (Intraoperative)",D,DT0,tables
DT033ZZ,"Beam Radiation of Urethra with None, Electrons Approach (None)",D,DT0,tables
DT1097Z,"Brachytherapy of Kidney with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1098Z,"Brachytherapy of Kidney with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1099Z,"Brachytherapy of Kidney with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT109BZ,"Brachytherapy of Kidney with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT109CZ,"Brachytherapy of Kidney with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT109YZ,"Brachytherapy of Kidney with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1197Z,"Brachytherapy of Ureter with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1198Z,"Brachytherapy of Ureter with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1199Z,"Brachytherapy of Ureter with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT119BZ,"Brachytherapy of Ureter with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT119CZ,"Brachytherapy of Ureter with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT119YZ,"Brachytherapy of Ureter with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1297Z,"Brachytherapy of Bladder with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1298Z,"Brachytherapy of Bladder with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1299Z,"Brachytherapy of Bladder with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT129BZ,"Brachytherapy of Bladder with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT129CZ,"Brachytherapy of Bladder with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT129YZ,"Brachytherapy of Bladder with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1397Z,"Brachytherapy of Urethra with Cesium 137 (Cs-137), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1398Z,"Brachytherapy of Urethra with Iridium 192 (Ir-192), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT1399Z,"Brachytherapy of Urethra with Iodine 125 (I-125), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT139BZ,"Brachytherapy of Urethra with Palladium 103 (Pd-103), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT139CZ,"Brachytherapy of Urethra with Californium 252 (Cf-252), High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT139YZ,"Brachytherapy of Urethra with Other Isotope, High Dose Rate (HDR) Approach (None)",D,DT1,tables
DT10B6Z,"Brachytherapy of Kidney with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT10B7Z,"Brachytherapy of Kidney with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT10B8Z,"Brachytherapy of Kidney with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT10B9Z,"Brachytherapy of Kidney with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT10BCZ,"Brachytherapy of Kidney with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT10BYZ,"Brachytherapy of Kidney with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT11B6Z,"Brachytherapy of Ureter with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT11B7Z,"Brachytherapy of Ureter with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT11B8Z,"Brachytherapy of Ureter with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT11B9Z,"Brachytherapy of Ureter with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT11BCZ,"Brachytherapy of Ureter with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT11BYZ,"Brachytherapy of Ureter with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT12B6Z,"Brachytherapy of Bladder with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT12B7Z,"Brachytherapy of Bladder with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT12B8Z,"Brachytherapy of Bladder with Iridium 192 (Ir-192), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT12B9Z,"Brachytherapy of Bladder with Iodine 125 (I-125), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT12BCZ,"Brachytherapy of Bladder with Californium 252 (Cf-252), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT12BYZ,"Brachytherapy of Bladder with Other Isotope, Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT13B6Z,"Brachytherapy of Urethra with Cesium 131 (Cs-131), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
DT13B7Z,"Brachytherapy of Urethra with Cesium 137 (Cs-137), Low Dose Rate (LDR) Approach (None)",D,DT1,tables
